Date,Close,volatility_30d,volatility_90d,norm_vol_30d,norm_vol_90d,price_range_pct_30d,price_range_pct_90d
2024-10-01 00:00:00+00:00,2448.921142578125,0.5601810282760609,0.689089486794322,0.7732247891066412,0.9379432110196201,23.569739983357227,58.70051394801661
2024-10-02 00:00:00+00:00,2365.231689453125,0.5488998025350408,0.677422536233208,0.7576531739426839,0.9220629265546727,24.403712679690283,60.77752565573722
2024-10-03 00:00:00+00:00,2349.791259765625,0.52545361293005,0.6760477754573784,0.7252901089733734,0.9201916927582262,24.56406897013895,61.176893517698396
2024-10-04 00:00:00+00:00,2414.7939453125,0.5330532829181439,0.67571792838145,0.7357800272805106,0.9197427266493672,23.902840522835113,59.53010192300149
2024-10-05 00:00:00+00:00,2415.6318359375,0.5195189663957659,0.669880021312035,0.7170984430952622,0.9117965521578739,23.894549538386656,59.50945319931582
2024-10-06 00:00:00+00:00,2439.957763671875,0.469864653270976,0.667131080015332,0.6485599816762688,0.9080548743697993,20.73670308594089,58.916154954734644
2024-10-07 00:00:00+00:00,2421.796630859375,0.4660829852518774,0.6663482565513915,0.6433400986225039,0.9069893466444445,19.991614648014316,59.357969143961206
2024-10-08 00:00:00+00:00,2439.8408203125,0.465602450571034,0.6659781097563277,0.6426768106700413,0.9064855272129134,19.441946175887978,58.91897884923814
2024-10-09 00:00:00+00:00,2368.283447265625,0.46968674879117756,0.6682277567751561,0.6483144179264635,0.909547598524314,20.029382023937146,60.699208050233345
2024-10-10 00:00:00+00:00,2383.85791015625,0.4679905801536832,0.667930936553311,0.6459731754158915,0.9091435863933671,19.898524028699704,60.30264181227047
2024-10-11 00:00:00+00:00,2436.513427734375,0.46765544555524047,0.6689715638621693,0.6455105849922195,0.9105600197278616,19.468496814465873,58.99944077926572
2024-10-12 00:00:00+00:00,2476.523193359375,0.46976253029291554,0.6683723991803563,0.6484190200688814,0.9097444762369812,19.153971193746273,58.04626828166338
2024-10-13 00:00:00+00:00,2467.677001953125,0.455674295717382,0.649192183384387,0.6289728559564055,0.883637630121231,19.222634837827556,58.25435402352981
2024-10-14 00:00:00+00:00,2628.89990234375,0.5066686192324688,0.663377796048494,0.6993609502603728,0.9029461515069657,18.04376570745806,54.681781363885165
2024-10-15 00:00:00+00:00,2606.02197265625,0.4839587526628276,0.6629351415313549,0.6680142410671134,0.9023436393410795,18.20216959180144,55.16182564684073
2024-10-16 00:00:00+00:00,2611.10205078125,0.48093041943460524,0.662433995174063,0.6638341953255733,0.9016615119359208,17.780793288573786,55.054504531712446
2024-10-17 00:00:00+00:00,2604.2734375,0.47818862850860483,0.6603763216767585,0.6600496674613301,0.8988607423344717,17.256370613804833,55.19886184666428
2024-10-18 00:00:00+00:00,2641.55224609375,0.478760035586962,0.661137696890861,0.6608383877059562,0.8998970761151946,15.787679215453004,54.41986994581599
2024-10-19 00:00:00+00:00,2648.656982421875,0.46062748108510665,0.6610490612075138,0.6358097988695767,0.8997764310624944,15.745330470861605,54.273894521462495
2024-10-20 00:00:00+00:00,2746.364013671875,0.45850832576702905,0.6638692274148646,0.6328847026217665,0.9036150555065227,16.21813180370673,51.59496660490473
2024-10-21 00:00:00+00:00,2665.712158203125,0.46645247393846667,0.6655327872189459,0.6438501084181667,0.9058793835136468,17.050667946910075,51.209840094435656
2024-10-22 00:00:00+00:00,2620.197509765625,0.4683367926242382,0.6613665819046852,0.6464510567632031,0.9002086193166724,17.346849877598792,48.6253263387658
2024-10-23 00:00:00+00:00,2509.098876953125,0.48291781506261494,0.6597147701839716,0.6665774220465289,0.8979602820266444,18.114938900597036,50.778373126168056
2024-10-24 00:00:00+00:00,2534.49853515625,0.48446917612497287,0.6565549955419637,0.6687187848734021,0.8936594049553507,17.933398745784007,50.26949403090517
2024-10-25 00:00:00+00:00,2435.93408203125,0.493284110700869,0.6605725463094619,0.6808861478942669,0.89912783037689,18.659032355120768,52.30353313917815
2024-10-26 00:00:00+00:00,2479.603271484375,0.4919286834301128,0.6615690151504644,0.679015234898864,0.9004841581141754,18.33042139210975,51.382396712238666
2024-10-27 00:00:00+00:00,2505.940673828125,0.48517523592981593,0.6611529789551593,0.6696933679387669,0.8999178770543088,18.137768912992204,49.5932078587084
2024-10-28 00:00:00+00:00,2565.34814453125,0.4930749577104347,0.6629257691009516,0.6805974514394488,0.9023308822062864,17.717740552469024,47.75532454114929
2024-10-29 00:00:00+00:00,2637.95751953125,0.5030733026527462,0.665254465430254,0.694398290399001,0.9055005502311992,17.23006246879938,42.427946351871356
2024-10-30 00:00:00+00:00,2657.37255859375,0.49773222325474387,0.6653200460456888,0.6870259325670486,0.905589814244365,17.10417784836886,41.0925052078175
2024-10-31 00:00:00+00:00,2515.79931640625,0.48904048675043343,0.6601980667414669,0.6750286213653491,0.8986181134602955,18.066692583607853,35.48573982742268
2024-11-01 00:00:00+00:00,2511.885498046875,0.47227925444108315,0.6580134524714132,0.651892885481095,0.8956445604420573,18.09484265381682,32.20391764426992
2024-11-02 00:00:00+00:00,2491.068603515625,0.47273293427017804,0.6408697700383851,0.6525191053501496,0.8723097093696095,17.493090794975842,27.99900268704102
2024-11-03 00:00:00+00:00,2456.42529296875,0.4668001373274888,0.6084327259986465,0.6443299924861511,0.8281585420311675,17.739798308764147,27.2410982120193
2024-11-04 00:00:00+00:00,2397.0263671875,0.4749083416230191,0.6095315652256734,0.6555218469760095,0.8296542095935716,18.17939504309335,27.916139585383092
2024-11-05 00:00:00+00:00,2422.650634765625,0.47507797881693753,0.6013371391056416,0.6557559992890499,0.8185004966219213,17.9871123935409,27.62087182361052
2024-11-06 00:00:00+00:00,2724.169189453125,0.6422277641852397,0.5787531299462186,0.8864749115991851,0.7877606312276199,15.996249214814902,24.563717597027548
2024-11-07 00:00:00+00:00,2895.58544921875,0.6738514848596932,0.5884873042318443,0.9301255236602942,0.8010101479610096,20.339918373183586,26.519027567389003
2024-11-08 00:00:00+00:00,2962.296630859375,0.6636754900034195,0.5900441084440324,0.9160794723313034,0.8031291672896915,22.076121556010694,28.116076665666412
2024-11-09 00:00:00+00:00,3131.14453125,0.6852182256774285,0.5983662076553795,0.9458151763403775,0.8144566604619164,25.447183225981913,32.11295165880088
2024-11-10 00:00:00+00:00,3191.331298828125,0.6846404473478861,0.5848913466349331,0.9450176617790834,0.7961155673879876,27.898574423374235,34.4386300994064
2024-11-11 00:00:00+00:00,3374.81298828125,0.7044644666982907,0.5950109369584984,0.9723810004280828,0.8098896870403469,30.51876283075292,36.70324903709219
2024-11-12 00:00:00+00:00,3246.25732421875,0.723490033725242,0.5996568409305935,0.9986422254776377,0.8162133854469898,33.410041762335986,39.83944100289772
2024-11-13 00:00:00+00:00,3192.595947265625,0.7004659236973012,0.5960756886551011,0.9668617621593597,0.8113389569020828,33.97160009124506,40.50906512589057
2024-11-14 00:00:00+00:00,3058.94873046875,0.7191964479636114,0.6027016675982713,0.9927157360439184,0.8203578029085964,35.45583869815875,42.278929313280535
2024-11-15 00:00:00+00:00,3103.04052734375,0.7196220159131339,0.6030784101219648,0.9933031527385408,0.8208706000114003,34.95203875609026,41.67817855061827
2024-11-16 00:00:00+00:00,3133.27392578125,0.7189559820821376,0.6032305254123245,0.9923838180190219,0.82107764932302,34.61478164453646,41.27601997523744
2024-11-17 00:00:00+00:00,3075.66162109375,0.7237154580895843,0.6045338345580001,0.9989533815107409,0.8228516278678576,35.26317460594654,42.04918911152723
2024-11-18 00:00:00+00:00,3207.8564453125,0.7351200005594609,0.6076062157514975,1.0146952122779593,0.82703355073467,33.80998951244275,40.3163543485309
2024-11-19 00:00:00+00:00,3111.384033203125,0.7380709810385488,0.6098677301082154,1.018768487064902,0.830111775084565,34.85831116186001,41.566414100060506
2024-11-20 00:00:00+00:00,3072.18798828125,0.7305598809923981,0.6105122647870936,1.0084008229420791,0.8309890732263969,35.303045642761795,42.09673289582493
2024-11-21 00:00:00+00:00,3361.053955078125,0.7880091846745142,0.6294700259232806,1.0876988060612727,0.8567931287149484,32.2689234457459,38.47872687465719
2024-11-22 00:00:00+00:00,3331.600830078125,0.768823117713887,0.629891482753605,1.0612160409717952,0.8573667879860825,32.55419790818524,38.818899305354286
2024-11-23 00:00:00+00:00,3396.223388671875,0.7694834048064334,0.6304667535375894,1.0621274433972847,0.8581498086774099,33.56059346423327,39.70609156209603
2024-11-24 00:00:00+00:00,3363.659912109375,0.7523797514489691,0.6284923823928859,1.038519059512922,0.8554624247502184,33.88549242169381,40.09048487644865
2024-11-25 00:00:00+00:00,3413.5439453125,0.7521263765204461,0.6039460759923023,1.0381693229710132,0.8220516096307785,34.735181459197605,40.84949687724308
2024-11-26 00:00:00+00:00,3326.517333984375,0.7630892553906392,0.6048282523170401,1.0533015200189813,0.8232523699247125,35.64390515811812,41.91818010680775
2024-11-27 00:00:00+00:00,3657.249267578125,0.8232473332794729,0.6348421913471385,1.1363384576171804,0.8641053663623729,36.29588280927228,42.00276326722404
2024-11-28 00:00:00+00:00,3579.8115234375,0.829552501022549,0.6368681454396258,1.145041558494098,0.866862961599714,37.08102785613877,42.91135837447797
2024-11-29 00:00:00+00:00,3593.494384765625,0.8298453857359759,0.6365855355300204,1.145445830879882,0.8664782916095878,36.93983532660238,42.747965836972234
2024-11-30 00:00:00+00:00,3705.705322265625,0.7992622917069335,0.6339427617961565,1.1032316086246057,0.8628811221135475,37.24949960697876,42.881756508139866
2024-12-01 00:00:00+00:00,3711.1650390625,0.7985990897438028,0.6286751178021477,1.1023161827672627,0.8557111521503814,37.397345110155086,43.02131606140992
2024-12-02 00:00:00+00:00,3644.198486328125,0.8027267135890391,0.6217934060814405,1.1080135929188817,0.8463442195352013,38.465657066625255,44.192975283046
2024-12-03 00:00:00+00:00,3620.711669921875,0.7999275855158994,0.6220724923598194,1.10414992188258,0.8467240933906449,38.715175920328704,44.47964607916086
2024-12-04 00:00:00+00:00,3841.3310546875,0.8041033573208849,0.6273176180009016,1.1099137912574568,0.8538634128553553,39.4283381589481,45.409026463045976
2024-12-05 00:00:00+00:00,3811.00830078125,0.8084433261268807,0.6131491565764292,1.1159043037799405,0.834578236607058,40.270930800921725,45.51133287934764
2024-12-06 00:00:00+00:00,4005.810546875,0.7203333732067361,0.6188836428259733,0.9942850479930404,0.8423836414920851,34.73906922317435,46.16445836736187
2024-12-07 00:00:00+00:00,4002.692626953125,0.6994034393816243,0.6190325212375304,0.9653952019414126,0.8425862849775299,30.071950467425218,45.9554905331366
2024-12-08 00:00:00+00:00,4005.70458984375,0.699087856364489,0.6178065354830207,0.9649595988067955,0.8409175539385488,28.359299109924162,45.92093575531867
2024-12-09 00:00:00+00:00,3718.6904296875,0.735036345213794,0.6373048433646178,1.014579741771559,0.8674573660448001,28.962563475938037,49.465183134498744
2024-12-10 00:00:00+00:00,3631.833740234375,0.7407064464419041,0.6377550682318647,1.0224062524975845,0.8680701824725051,29.655214230769566,50.6481618602754
2024-12-11 00:00:00+00:00,3832.822021484375,0.7388227251901797,0.6455889353387846,1.0198061287981393,0.8787331262697576,28.10013275165758,47.99223707594999
2024-12-12 00:00:00+00:00,3883.1015625,0.7226824017403802,0.6432691626275093,0.9975274410782226,0.8755756044858001,27.736283968799103,47.370819476216056
2024-12-13 00:00:00+00:00,3911.205322265625,0.7178197904173277,0.6425353597122061,0.9908155186371042,0.874576800301692,27.536986361738485,47.03043894879102
2024-12-14 00:00:00+00:00,3868.4052734375,0.6989357908517344,0.6365417424039791,0.9647497009021986,0.8664186832915871,27.841655670550207,47.55078388194425
2024-12-15 00:00:00+00:00,3951.941162109375,0.7001497164695955,0.6363036937937743,0.9664252974191859,0.8660946672064297,26.836655814231918,46.2906474400591
2024-12-16 00:00:00+00:00,3987.48095703125,0.7001409084073075,0.6357184988754374,0.966413139542069,0.8652981384372408,26.9431329327714,45.85077735358503
2024-12-17 00:00:00+00:00,3886.76611328125,0.7038868433020304,0.638810376240214,0.971583699723111,0.8695065982079571,27.641290049606184,46.20622085384136
2024-12-18 00:00:00+00:00,3618.791259765625,0.7420588045557542,0.6525734389916883,1.0242729290978194,0.8882399724909338,29.688153247928884,49.6278344192562
2024-12-19 00:00:00+00:00,3417.927978515625,0.7621083450645321,0.6599797570183833,1.051947557385918,0.8983209646478555,31.432853520466995,52.544341064639845
2024-12-20 00:00:00+00:00,3472.553466796875,0.7608428729756183,0.6594778644470587,1.0502008106385639,0.8976378215453173,30.84499337332749,51.71778495412441
2024-12-21 00:00:00+00:00,3337.222412109375,0.7039401248359182,0.6642758470116313,0.9716572448821293,0.9041685193128406,30.22729169816983,53.81504474674311
2024-12-22 00:00:00+00:00,3277.53515625,0.7061526140852615,0.6641221471273091,0.97471117110753,0.9039593131563148,30.77776148949585,54.79507156316258
2024-12-23 00:00:00+00:00,3415.785400390625,0.7183517101051409,0.6687993545063872,0.9915497339490663,0.9103256196982206,29.53206466101882,52.57729991379493
2024-12-24 00:00:00+00:00,3492.0498046875,0.721124359858053,0.6667369855293452,0.9953768566330669,0.9075184589190991,28.887100973500353,51.429041245753815
2024-12-25 00:00:00+00:00,3493.2353515625,0.71963238594265,0.6659246238117049,0.9933174666183062,0.9064127256688392,28.877297164469383,51.41158707132899
2024-12-26 00:00:00+00:00,3331.225830078125,0.73303587835566,0.6721703143797672,1.0118184726702903,0.9149139481932105,30.281704230821916,53.911917893986825
2024-12-27 00:00:00+00:00,3328.9169921875,0.6408041018742837,0.6719186242376808,0.8845098129353911,0.9145713641535834,30.302706720906496,53.949309597980054
2024-12-28 00:00:00+00:00,3397.90234375,0.6421680897665808,0.6725545193402455,0.886392542262393,0.9154369026733276,29.687491018700644,52.854012643370275
2024-12-29 00:00:00+00:00,3349.513427734375,0.6434843907557772,0.6716643228387925,0.8882094487683211,0.9142252258432318,30.116372866948737,53.61757082400393
2024-12-30 00:00:00+00:00,3356.392578125,0.6325997329739442,0.6594595642426236,0.8731852212543036,0.8976129125126895,30.054647352620613,53.507678037420426
2024-12-31 00:00:00+00:00,3332.53173828125,0.6325850408392653,0.6552586954845757,0.8731649415194228,0.8918949667197195,30.269837839421832,53.89079160882194
2025-01-01 00:00:00+00:00,3353.504150390625,0.6310168959321314,0.6548913538477084,0.8710004117443986,0.8913949654847166,30.080533909805894,52.99444457912749
2025-01-02 00:00:00+00:00,3451.392578125,0.640200199153938,0.6551196999405969,0.8836762385549497,0.8917057751425218,29.227389533097202,51.49141565932682
2025-01-03 00:00:00+00:00,3605.009765625,0.6225059943936652,0.6599771174281697,0.859252709278572,0.8983173718115575,27.981947864435615,49.29725615124352
2025-01-04 00:00:00+00:00,3657.706787109375,0.6245880572699223,0.6601828298162451,0.8621266063710086,0.8985973739615186,27.578808577004608,48.58702465437282
2025-01-05 00:00:00+00:00,3634.103759765625,0.5959312830768633,0.6601087483209042,0.8225713071669359,0.8984965391106773,27.757929322030627,48.902591007806436
2025-01-06 00:00:00+00:00,3688.611328125,0.599125365281289,0.660393972931444,0.8269801382666019,0.8988847680594544,27.347743185448874,48.17994470945992
2025-01-07 00:00:00+00:00,3381.577392578125,0.6621615138582596,0.6805638648098992,0.9139897123671783,0.9263386960571158,29.830810773073107,52.554494311974906
2025-01-08 00:00:00+00:00,3326.329345703125,0.618814724616033,0.6818520359633555,0.8541576040335248,0.9280920697642616,30.326280060874982,52.53170266087667
2025-01-09 00:00:00+00:00,3219.4306640625,0.6231581600865569,0.6847982354986882,0.8601529016358546,0.9321022424710458,31.333240513156046,54.27597683378242
2025-01-10 00:00:00+00:00,3267.489990234375,0.5902138000169321,0.6846913284008053,0.8146793947134898,0.9319567275726316,30.87238082258495,53.47766777032764
2025-01-11 00:00:00+00:00,3282.2177734375,0.5876761874730203,0.6845322023865202,0.8111766967907504,0.9317401357254833,30.733852009719755,53.237705783800074
2025-01-12 00:00:00+00:00,3265.951171875,0.5859855386616305,0.6731606465548359,0.8088430733642962,0.9162619231051209,30.886926963634615,53.502864845437095
2025-01-13 00:00:00+00:00,3135.499755859375,0.5979671211139618,0.6783118297221608,0.8253813995432079,0.9232733742636451,37.83648175228745,55.7288335979261
2025-01-14 00:00:00+00:00,3223.6845703125,0.6022463872645175,0.6802428868698184,0.8312881234409762,0.9259018020316586,36.80145396029691,54.20435539811085
2025-01-15 00:00:00+00:00,3450.53759765625,0.6573632872320979,0.6935378015332823,0.9073666609180467,0.9439979639796396,32.451323467626544,50.640730377583544
2025-01-16 00:00:00+00:00,3308.34521484375,0.666081977898661,0.6990686582052693,0.9194011772826691,0.9515262016991641,29.68622495402916,52.81726446098149
2025-01-17 00:00:00+00:00,3474.107177734375,0.6509670000049553,0.7054308222102467,0.8985377866923464,0.9601859601923931,23.69958193086227,50.297165631654316
2025-01-18 00:00:00+00:00,3305.78955078125,0.643929708137647,0.7098768871814265,0.8888241258482312,0.9662376509167285,24.906270175563495,52.858096819662826
2025-01-19 00:00:00+00:00,3208.96435546875,0.6486384968394576,0.7098625875377866,0.895323725026215,0.9662181871838912,25.65777571040842,54.45300252177471
2025-01-20 00:00:00+00:00,3278.035400390625,0.6395781714010926,0.7097007019478905,0.8828176459683844,0.9659978391842265,25.117144154544857,53.30563059807179
2025-01-21 00:00:00+00:00,3327.40625,0.6383384186669214,0.7039814220095475,0.8811063999639026,0.9582131321281884,24.744465060529507,52.51470094480498
2025-01-22 00:00:00+00:00,3240.224609375,0.6273462244276535,0.706440513466949,0.8659337385500845,0.9615602854108135,25.410240838579984,53.92766403756492
2025-01-23 00:00:00+00:00,3334.714111328125,0.6310187165250124,0.7030180509704691,0.8710029247312286,0.9569018549383418,24.690238787072747,52.399617570524434
2025-01-24 00:00:00+00:00,3309.554931640625,0.6314065291731672,0.7028432413295929,0.8715382273172608,0.956663915571942,24.87793355782046,52.797958562362744
2025-01-25 00:00:00+00:00,3317.26953125,0.6101055712718524,0.7027150836314355,0.8421362521527309,0.9564894757564605,24.820077753611837,52.67517230497126
2025-01-26 00:00:00+00:00,3236.13427734375,0.6162210447043498,0.7038075926446045,0.8505775156308646,0.9579765270488065,25.442358270403343,53.99582624366608
2025-01-27 00:00:00+00:00,3178.92041015625,0.6141803816219421,0.7031852914920864,0.8477607631849842,0.957129491718273,25.90026709453402,54.96763730930788
2025-01-28 00:00:00+00:00,3077.112548828125,0.6218306781844836,0.7065880622689547,0.8583205619778473,0.9617611191193338,26.757190836802046,56.7862700398045
2025-01-29 00:00:00+00:00,3112.9990234375,0.6235798337973711,0.6976878620446518,0.8607349430647112,0.949646752934566,26.448735471942094,56.131641168223844
